pred_Dropout,pred_Enrolled,pred_Graduate,true
0.9946018301838983,0.005293486523002255,0.00010468329309947347,Dropout
0.8305086809811939,0.0417199278221014,0.12777139119670466,Dropout
0.4049557584064424,0.5304282698821936,0.06461597171136393,Dropout
0.07456636943011341,0.5302260249663501,0.39520760560353646,Graduate
0.04199118064089622,0.030294020393256595,0.9277147989658473,Graduate
0.1421896762971348,0.055885860914809536,0.8019244627880556,Graduate
0.6345912817596944,0.05074060873837567,0.31466810950192997,Graduate
0.12411133771339122,0.06287337041970746,0.8130152918669012,Graduate
0.9807271740700083,0.014963002247809887,0.004309823682181688,Dropout
0.9933846552370278,0.005619646221928561,0.00099569854104383,Dropout
0.9958430740104227,0.004037454660356019,0.00011947132922141017,Dropout
0.9958556716404002,0.0027764467067461804,0.0013678816528535584,Dropout
0.16469288922956118,0.6868377650203072,0.14846934575013174,Enrolled
0.8768092434246156,0.04716819644798205,0.07602256012740233,Dropout
0.9097787163763271,0.08768285178553932,0.002538431838133691,Dropout
0.003018712218006752,0.020772368912655947,0.9762089188693374,Graduate
0.8177813657881692,0.17808072360510804,0.004137910606722787,Dropout
0.015122767353637207,0.05405311178271218,0.9308241208636505,Graduate
0.22177125138878975,0.18603638623164792,0.5921923623795623,Graduate
0.021910571676413332,0.015794058938731523,0.9622953693848552,Graduate
0.9806770849057449,0.01802520036259791,0.001297714731657128,Dropout
0.8365251696172011,0.05003196249902673,0.11344286788377203,Dropout
0.014919965187279543,0.1363377357268186,0.8487422990859019,Graduate
0.0160381860489755,0.22992913480002544,0.754032679150999,Graduate
0.09130686960382509,0.28795492201950285,0.620738208376672,Enrolled
0.0013724258173176897,0.004429315987718762,0.9941982581949635,Graduate
0.0024935344762353354,0.009803364640240127,0.9877031008835246,Graduate
0.2214921639959038,0.7384823217377692,0.040025514266327014,Enrolled
0.9978585903540244,0.0012359679691723918,0.0009054416768032621,Dropout
0.9972172429790894,0.0023774425651149895,0.0004053144557956854,Dropout
0.9983307700985956,0.001426880920329674,0.0002423489810746635,Dropout
0.014411524699799269,0.032778172628767345,0.9528103026714334,Dropout
0.07186961896266018,0.5276014800213064,0.4005289010160334,Graduate
0.12201897257486659,0.858157077088465,0.019823950336668453,Enrolled
0.04665840219453943,0.06051880222979945,0.8928227955756611,Graduate
0.012439645270773021,0.028013647327157835,0.959546707402069,Graduate
0.8751102572815406,0.12302749615997478,0.0018622465584845862,Enrolled
0.03313042509094339,0.08421311426421942,0.8826564606448373,Graduate
0.01039212844316824,0.06634516455051066,0.9232627070063211,Graduate
0.016039019020920437,0.018042212205883534,0.965918768773196,Graduate
0.006707790672866599,0.06670627786000241,0.926585931467131,Graduate
0.004522787162307077,0.0038941321535518867,0.991583080684141,Graduate
0.1695058901035518,0.673020660744029,0.15747344915241926,Enrolled
0.9670298502889907,0.027230707579589036,0.005739442131420346,Dropout
0.01676159554700011,0.04635141046024601,0.9368869939927539,Graduate
0.0027319054843287457,0.004071568214472433,0.9931965263011989,Graduate
0.972493154402338,0.027191791220730028,0.00031505437693191173,Dropout
0.9798815038337866,0.01877216034029186,0.0013463358259215772,Dropout
0.04272701514621113,0.6958202043717184,0.26145278048207043,Enrolled
0.0014408708437917844,0.01139546104396437,0.9871636681122439,Graduate
0.00388415258858554,0.06160205093308777,0.9345137964783267,Graduate
0.004614346930224312,0.013216523730119077,0.9821691293396566,Graduate
0.953310308189988,0.0453593592985964,0.0013303325114156102,Dropout
