pred_Dropout,pred_Enrolled,pred_Graduate,true
0.99614716,0.0037508733,0.00010198828,Dropout
0.8310659,0.049973205,0.11896084,Dropout
0.35008833,0.5693016,0.08061005,Dropout
0.07030203,0.4168124,0.5128856,Graduate
0.045167964,0.03393297,0.9208991,Graduate
0.12915519,0.055357143,0.8154876,Graduate
0.6240042,0.04403974,0.33195606,Graduate
0.08077636,0.059290696,0.85993296,Graduate
0.9886429,0.009552988,0.001804201,Dropout
0.993867,0.0044942624,0.0016387634,Dropout
0.9963928,0.003447384,0.00015982035,Dropout
0.9949125,0.0027427862,0.0023446437,Dropout
0.15691592,0.7037195,0.13936462,Enrolled
0.8703257,0.07390028,0.055774063,Dropout
0.9338485,0.06408771,0.002063753,Dropout
0.0065451884,0.01689926,0.9765555,Graduate
0.829033,0.16867514,0.0022918675,Dropout
0.016282931,0.030181507,0.95353556,Graduate
0.21780866,0.21360919,0.5685822,Graduate
0.01489155,0.015056967,0.9700514,Graduate
0.9559897,0.03993941,0.004070899,Dropout
0.8473626,0.042932745,0.10970469,Dropout
0.01650371,0.10222453,0.8812717,Graduate
0.023757957,0.16301641,0.8132256,Graduate
0.049172357,0.25118166,0.699646,Enrolled
0.005773313,0.0074296882,0.986797,Graduate
0.002379757,0.012146694,0.9854735,Graduate
0.23660816,0.6995418,0.063850015,Enrolled
0.9984024,0.0014176017,0.00018001757,Dropout
0.9978582,0.001632215,0.0005095752,Dropout
0.99740285,0.002459709,0.00013743473,Dropout
0.010785548,0.044611085,0.9446034,Dropout
0.085166335,0.59315985,0.3216738,Graduate
0.13971347,0.8347751,0.025511455,Enrolled
0.03300436,0.05664525,0.91035044,Graduate
0.018508792,0.02921988,0.95227134,Graduate
0.8803867,0.11771265,0.0019006571,Enrolled
0.02836405,0.10465339,0.8669826,Graduate
0.011260324,0.051359624,0.9373801,Graduate
0.016993426,0.019851578,0.963155,Graduate
0.008493096,0.05290473,0.9386022,Graduate
0.0047227503,0.0061913566,0.9890859,Graduate
0.15273562,0.7083116,0.13895275,Enrolled
0.94083595,0.049436443,0.009727594,Dropout
0.015284235,0.039433725,0.9452821,Graduate
0.0024861149,0.004896506,0.9926173,Graduate
0.9738858,0.024716344,0.0013979134,Dropout
0.9760869,0.016790451,0.0071225883,Dropout
0.03791132,0.59426683,0.36782178,Enrolled
0.0023082788,0.011771195,0.9859205,Graduate
0.005824973,0.040097177,0.95407784,Graduate
0.003151602,0.0119524505,0.98489594,Graduate
0.9498261,0.04744554,0.0027283265,Dropout
0.012900696,0.0502737,0.9368256,Graduate
0.7628441,0.0863833,0.15077265,Dropout
0.17992535,0.7013975,0.1186772,Enrolled
0.117205925,0.81810564,0.06468848,Enrolled
0.032188002,0.016935049,0.95087695,Graduate
