pred_Dropout,pred_Enrolled,pred_Graduate,true
0.98239774,0.009941476,0.007660799,Dropout
0.021889195,0.24802306,0.73008776,Enrolled
0.032270234,0.28211704,0.68561274,Graduate
0.384302,0.57688475,0.038813252,Dropout
0.008173944,0.013996066,0.97783,Graduate
0.028524853,0.14045905,0.83101606,Graduate
0.095401056,0.5666492,0.33794978,Enrolled
0.9776364,0.012203346,0.010160304,Dropout
0.08119401,0.44253695,0.47626907,Graduate
0.99674785,0.002097098,0.0011550799,Dropout
0.943967,0.04563111,0.010401913,Dropout
0.987357,0.007860209,0.004782795,Dropout
0.98274225,0.016309759,0.0009480724,Dropout
0.0056522544,0.0017470986,0.9926006,Graduate
0.061660986,0.1498211,0.7885179,Graduate
0.021737328,0.08187574,0.896387,Graduate
0.023057036,0.058513407,0.9184296,Graduate
0.015919909,0.013071815,0.97100824,Graduate
0.10507231,0.71255255,0.1823752,Enrolled
0.04869212,0.4418172,0.5094907,Enrolled
0.988193,0.010500195,0.0013068046,Dropout
0.23281366,0.72748744,0.039698936,Enrolled
0.03168156,0.22797483,0.7403436,Graduate
0.04686453,0.08232249,0.87081295,Graduate
0.10796136,0.8000992,0.09193946,Enrolled
0.8149367,0.1833687,0.0016946119,Enrolled
0.70953816,0.27527192,0.015189921,Enrolled
0.9976157,0.00229896,8.535662e-05,Dropout
0.012522259,0.036666527,0.9508112,Graduate
0.025869386,0.11229291,0.86183774,Graduate
0.0031584231,0.007972022,0.98886955,Graduate
0.05859083,0.2393072,0.702102,Graduate
0.059132766,0.28469577,0.65617144,Graduate
0.27073163,0.69566315,0.033605225,Enrolled
0.0071871616,0.0019890051,0.99082386,Graduate
0.012267753,0.07561453,0.9121177,Graduate
0.11556161,0.27773643,0.60670197,Enrolled
0.57188034,0.40501517,0.023104522,Dropout
0.065647274,0.27246994,0.6618828,Enrolled
0.93430877,0.06483278,0.0008584256,Dropout
0.9702172,0.028174981,0.0016077647,Dropout
0.08814072,0.47925702,0.43260226,Enrolled
0.9996439,0.00016907878,0.0001869826,Dropout
0.10329537,0.57848763,0.31821704,Dropout
0.34564248,0.3377631,0.31659445,Enrolled
0.01033772,0.058843713,0.9308186,Graduate
0.068315946,0.5219762,0.4097079,Graduate
0.017229531,0.021804983,0.9609655,Graduate
0.98413277,0.01313263,0.0027346238,Dropout
0.06186825,0.51947224,0.4186595,Graduate
0.98498684,0.013824297,0.0011888683,Dropout
0.45893404,0.01802245,0.5230435,Graduate
0.2638568,0.16675678,0.5693864,Graduate
0.10810669,0.085626476,0.80626684,Graduate
0.37284255,0.6051238,0.022033636,Enrolled
0.010692283,0.04568291,0.94362485,Graduate
0.039080646,0.9229626,0.037956715,Enrolled
0.037544664,0.05488665,0.90756863,Graduate
0.013041886,0.072980896,0.9139772,Graduate
0.016572252,0.038711667,0.94471604,Graduate
0.044469617,0.06880614,0.88672423,Graduate
0.06868404,0.20164467,0.72967124,Enrolled
0.13804822,0.5204619,0.34148985,Dropout
0.013378775,0.08146166,0.9051596,Graduate
0.9985455,0.00012536958,0.0013291636,Dropout
0.3147397,0.67871135,0.006548994,Enrolled
0.921917,0.06214607,0.015936872,Dropout
0.3725994,0.5913295,0.036071107,Dropout
0.22295992,0.7280731,0.048966974,Enrolled
0.6268655,0.3702096,0.002924878,Dropout
0.045760233,0.073067635,0.8811721,Graduate
0.99815685,0.0017076368,0.0001355329,Dropout
0.34110263,0.6521982,0.0066991323,Enrolled
0.07238267,0.03724971,0.89036757,Dropout
0.9175755,0.0737789,0.008645666,Dropout
0.59572893,0.33835518,0.065915905,Enrolled
0.0040015127,0.010979369,0.98501915,Graduate
0.14230762,0.7020494,0.15564306,Dropout
0.0034417368,0.008780995,0.9877773,Graduate
0.24072093,0.51707774,0.24220131,Enrolled
0.98058677,0.0075971987,0.011816087,Dropout
0.036907353,0.09420541,0.8688872,Graduate
0.33914796,0.65402454,0.0068275393,Dropout
0.9015751,0.0960923,0.0023326261,Dropout
0.015682636,0.05994491,0.92437243,Graduate
0.006733869,0.051808897,0.9414572,Graduate
0.021348672,0.00933416,0.96931714,Graduate
0.009987279,0.10149607,0.8885166,Graduate
0.012799564,0.0007501608,0.98645025,Graduate
0.014722897,0.00771518,0.9775619,Graduate
0.02016157,0.0026996727,0.97713876,Graduate
0.09589024,0.06963919,0.83447057,Graduate
0.011203388,0.09935243,0.88944423,Graduate
0.046809755,0.17836757,0.7748227,Graduate
0.8686882,0.12936577,0.0019460068,Dropout
0.011148514,0.050136544,0.9387149,Graduate
0.04317143,0.07193775,0.8848908,Graduate
0.9978491,0.002034455,0.00011640387,Dropout
0.15339844,0.44345564,0.40314597,Enrolled
0.018540546,0.017730463,0.96372896,Graduate
0.83870184,0.14277199,0.018526096,Dropout
0.97823,0.0152044175,0.006565546,Dropout
0.011588699,0.2804338,0.7079775,Graduate
0.060854234,0.7928798,0.146266,Enrolled
0.008183048,0.0073774992,0.98443943,Graduate
0.27425706,0.5753159,0.15042707,Enrolled
0.998278,0.0005972008,0.001124827,Dropout
0.9940919,0.005883105,2.4928302e-05,Dropout
0.033279166,0.0856294,0.8810914,Graduate
0.39520895,0.5534235,0.051367536,Enrolled
0.0014797527,0.018179117,0.9803411,Graduate
0.8216004,0.17358051,0.0048190737,Dropout
0.01880496,0.04865948,0.9325356,Graduate
0.08516903,0.36177382,0.55305713,Enrolled
0.997436,0.0011657777,0.0013982409,Dropout
0.88202775,0.08973807,0.028234176,Dropout
0.9902463,0.009577904,0.00017585095,Dropout
0.0040817736,0.010344408,0.9855738,Graduate
0.9993568,0.0005830934,6.0146187e-05,Dropout
0.9868536,0.0063289977,0.0068173823,Dropout
0.07933976,0.17640294,0.7442573,Graduate
0.01848717,0.028911594,0.9526012,Graduate
0.030942602,0.050096,0.9189614,Graduate
0.9968731,0.0012782627,0.0018486605,Dropout
0.0061385357,0.03424772,0.9596138,Graduate
0.9983683,0.0006143156,0.001017393,Dropout
0.121881455,0.3308048,0.54731375,Graduate
0.009147381,0.047383398,0.94346917,Graduate
0.62325066,0.37312055,0.0036288057,Dropout
0.26444304,0.70957166,0.025985293,Enrolled
0.011657351,0.017275123,0.97106755,Graduate
0.019445932,0.14580455,0.8347495,Graduate
0.048130862,0.6884549,0.2634142,Enrolled
0.9932249,0.0035953154,0.0031797383,Dropout
0.011241772,0.02215358,0.96660465,Graduate
0.027693124,0.5840234,0.38828343,Graduate
0.027933903,0.025388468,0.9466776,Graduate
0.9902401,0.004740768,0.0050191777,Dropout
0.5082996,0.49010816,0.0015922285,Dropout
0.8531457,0.14156306,0.0052912477,Enrolled
0.09972404,0.37197545,0.5283005,Graduate
0.9607688,0.03769121,0.001540001,Dropout
0.005248862,0.014246288,0.9805048,Graduate
0.09952503,0.79260015,0.10787485,Enrolled
0.0064419652,0.03576174,0.95779634,Graduate
0.96897787,0.026617518,0.0044046254,Dropout
0.99867475,0.00068357564,0.00064169517,Dropout
0.9184769,0.079505794,0.002017334,Dropout
0.9981762,0.0017116254,0.00011216322,Dropout
0.46934518,0.52777493,0.0028798485,Enrolled
0.009408772,0.027768059,0.9628231,Graduate
