pred_Dropout,pred_Enrolled,pred_Graduate,true
0.0044081737,0.028437272,0.9671545,Graduate
0.92103904,0.07329713,0.005663841,Dropout
0.044594202,0.088023506,0.86738235,Graduate
0.20922475,0.5788674,0.21190785,Enrolled
0.00934643,0.05360201,0.93705153,Graduate
0.014598443,0.007760261,0.9776413,Graduate
0.043854002,0.06707066,0.88907534,Graduate
0.23806901,0.47048265,0.2914483,Dropout
0.06527444,0.8605953,0.07413022,Enrolled
0.053802487,0.049658913,0.8965386,Graduate
0.9161522,0.082308054,0.0015398186,Dropout
0.29633933,0.6016306,0.10203001,Dropout
0.97238255,0.023107665,0.004509776,Dropout
0.008843235,0.034033917,0.9571228,Graduate
0.02033491,0.03602631,0.94363874,Graduate
0.33192205,0.30485687,0.36322108,Enrolled
0.41253942,0.5702146,0.017245892,Enrolled
0.014550038,0.1107267,0.87472326,Graduate
0.023040237,0.06165115,0.91530865,Graduate
0.18041982,0.20989043,0.6096898,Graduate
0.05083897,0.04086908,0.9082919,Graduate
0.8692921,0.11571448,0.0149934,Graduate
0.04929843,0.3316548,0.6190468,Graduate
0.0168637,0.05357741,0.9295589,Graduate
0.022841414,0.04579655,0.931362,Graduate
0.9718658,0.02685344,0.0012807363,Dropout
0.9966281,0.0018284728,0.0015434074,Dropout
0.93183297,0.06761992,0.0005471564,Dropout
0.8791738,0.096061684,0.024764452,Graduate
0.20548844,0.7890973,0.005414239,Dropout
0.026971038,0.2696439,0.70338506,Enrolled
0.033571284,0.70829964,0.2581291,Enrolled
0.0031483367,0.01411692,0.98273474,Graduate
0.016998494,0.17989783,0.8031036,Graduate
0.9930483,0.0040448033,0.0029069125,Dropout
0.9585965,0.036273073,0.005130405,Dropout
0.0099624405,0.022711394,0.96732616,Graduate
0.016063731,0.010813572,0.9731227,Graduate
0.022297898,0.14092258,0.8367795,Graduate
0.02623667,0.57492304,0.39884034,Enrolled
0.3093028,0.20635216,0.48434502,Dropout
0.88073176,0.10820106,0.011067234,Dropout
0.008541408,0.0072457707,0.9842128,Graduate
0.011870728,0.024227753,0.96390146,Graduate
0.0034006883,0.0035308187,0.99306846,Graduate
0.98552275,0.008309517,0.0061676847,Dropout
0.11511776,0.3251664,0.5597158,Graduate
0.7880581,0.07997777,0.13196413,Dropout
0.040598545,0.17769602,0.78170544,Graduate
0.01873447,0.03864573,0.94261974,Graduate
0.009631254,0.020612363,0.96975636,Graduate
0.022327451,0.023973787,0.9536987,Graduate
0.9899317,0.009905904,0.00016238059,Dropout
0.031006197,0.09062654,0.8783673,Graduate
0.6714632,0.3247326,0.0038042157,Dropout
0.0057782023,0.00683071,0.98739105,Graduate
0.0097786635,0.007802337,0.982419,Graduate
0.011322698,0.01890946,0.9697678,Graduate
0.9598044,0.038277127,0.0019184813,Dropout
0.08583546,0.74369794,0.17046659,Enrolled
0.35118327,0.06447022,0.58434653,Graduate
0.26396555,0.70159477,0.034439705,Graduate
0.0021076298,0.0027758926,0.9951165,Graduate
0.9769827,0.0096804155,0.013336855,Dropout
0.0076446934,0.036203302,0.95615196,Graduate
0.016277019,0.09155556,0.89216745,Graduate
0.88817257,0.107014716,0.0048127295,Dropout
0.020863824,0.03985635,0.93927985,Graduate
0.01311039,0.027463108,0.95942646,Graduate
0.9964546,0.003003297,0.00054207456,Dropout
0.9920378,0.0061284187,0.0018337864,Dropout
0.10602818,0.63871986,0.255252,Enrolled
0.006368067,0.008523943,0.98510796,Graduate
0.008463867,0.025389217,0.9661469,Graduate
0.02587965,0.1945382,0.77958214,Graduate
0.010257466,0.07386827,0.9158743,Graduate
