pred_Dropout,pred_Enrolled,pred_Graduate,true
0.9862955324616868,0.00974185738024513,0.0039626101580679494,Dropout
0.03521419263009512,0.2191161833179617,0.7456696240519433,Enrolled
0.032342355847365396,0.2955154779895589,0.6721421661630758,Graduate
0.44325416480752133,0.5100979106804069,0.04664792451207177,Dropout
0.013275456022313408,0.015498764926777245,0.9712257790509095,Graduate
0.024327813958986224,0.12526708054860555,0.8504051054924082,Graduate
0.10067778246692495,0.5093975852273476,0.3899246323057275,Enrolled
0.9803190561842912,0.009863403716333102,0.009817540099375865,Dropout
0.08239998274021054,0.5013114007591293,0.4162886165006603,Graduate
0.9940145028160399,0.004257708966656104,0.0017277882173039561,Dropout
0.9368983867317895,0.04981248927921957,0.013289123988990863,Dropout
0.9843063322521421,0.009009529616858192,0.00668413813099967,Dropout
0.9796002905923571,0.01924534927699064,0.0011543601306522198,Dropout
0.008687446202214425,0.005466566213896625,0.9858459875838889,Graduate
0.045368546795168274,0.1692151880228082,0.7854162651820236,Graduate
0.018108956112086523,0.07532824778712327,0.9065627961007903,Graduate
0.027546922475555468,0.05711089595714551,0.9153421815672992,Graduate
0.020672644814931643,0.014451111036721129,0.9648762441483473,Graduate
0.13513389987424718,0.7157173855305434,0.14914871459520937,Enrolled
0.0592662376156599,0.3315720526205102,0.6091617097638298,Enrolled
0.98318146785839,0.014571451286188052,0.002247080855421996,Dropout
0.24773512038512374,0.7158085511592637,0.03645632845561256,Enrolled
0.06257998169869627,0.29725464058421885,0.6401653777170849,Graduate
0.04873761285945593,0.08928205320202705,0.861980333938517,Graduate
0.09252458154090769,0.7894641518449989,0.11801126661409347,Enrolled
0.8149323704013779,0.18245060990546988,0.0026170196931521827,Enrolled
0.6865793078742561,0.30244231519641207,0.01097837692933174,Enrolled
0.9925913476893187,0.007204475428477135,0.00020417688220420967,Dropout
0.013018236389745176,0.0323739060739322,0.9546078575363227,Graduate
0.03168458195008175,0.14233390663404766,0.8259815114158706,Graduate
0.004776584890118293,0.006562348680020489,0.9886610664298611,Graduate
0.04658170592264438,0.3095969064684582,0.6438213876088975,Graduate
0.07553635252852857,0.3195858419664532,0.6048778055050181,Graduate
0.26010167903691755,0.694551569436022,0.04534675152706042,Enrolled
0.011497653343637821,0.003551952969067318,0.984950393687295,Graduate
0.02074116360579409,0.10194781149633185,0.877311024897874,Graduate
0.09540285907692674,0.24718850571607776,0.6574086352069956,Enrolled
0.5641865330348009,0.4066724202244999,0.029141046740699027,Dropout
0.04928892466355222,0.246069767772711,0.7046413075637367,Enrolled
0.9422107774576752,0.05625233588243954,0.0015368866598851649,Dropout
0.9699753556474382,0.028308702022333397,0.0017159423302284245,Dropout
0.07311266483144833,0.4187355567994583,0.5081517783690934,Enrolled
0.9994293517375028,0.0001905427101157179,0.00038010555238153173,Dropout
0.14639136952790371,0.6256903543876345,0.22791827608446164,Dropout
0.32724010178633484,0.30496893791551133,0.36779096029815384,Enrolled
0.01097420085654204,0.06022147464893127,0.9288043244945267,Graduate
0.0897920568121101,0.4619839909400386,0.4482239522478514,Graduate
0.013105827633069542,0.027944278493128825,0.9589498938738017,Graduate
0.9858694978568838,0.012737447297376012,0.0013930548457402588,Dropout
0.08607383740285801,0.5594461964851332,0.35447996611200894,Graduate
0.963778959690804,0.034342677416842576,0.0018783628923532594,Dropout
0.3345590006189327,0.0148514975861804,0.650589501794887,Graduate
0.1472302415504913,0.16670923546737443,0.6860605229821343,Graduate
0.3069990875155756,0.10094836090356614,0.5920525515808583,Graduate
0.33196289849778315,0.6417542377652087,0.026282863737008232,Enrolled
0.01807867565980655,0.030310246153576453,0.951611078186617,Graduate
0.05069664384083966,0.8846279520236114,0.06467540413554898,Enrolled
0.041484180791423804,0.03169033663495793,0.9268254825736184,Graduate
0.02519724940312095,0.07278219585802173,0.9020205547388573,Graduate
0.0222292470609765,0.03912288963683515,0.9386478633021884,Graduate
0.0459551497185318,0.09355726441989877,0.8604875858615695,Graduate
0.045604149115063136,0.15076652728991657,0.8036293235950203,Enrolled
0.1614934115107368,0.5615608485273562,0.276945739961907,Dropout
0.01680416325947257,0.09858950109266937,0.884606335647858,Graduate
0.9979947275007349,0.0001602761353525275,0.0018449963639127064,Dropout
