pred_Enrolled,pred_Graduate,pred_Dropout,true
0.010967016959037982,0.004904638196742324,0.9841283448442197,Dropout
0.2426476811865472,0.731357540881839,0.025994777931613793,Enrolled
0.3522970088489067,0.6117166552967201,0.03598633585437325,Graduate
0.5389171816512615,0.034663003901862395,0.42641981444687616,Dropout
0.01509009801268851,0.9746151657106317,0.010294736276679779,Graduate
0.13130498573013002,0.8507131842371742,0.01798183003269586,Graduate
0.5030879446042749,0.39015550406026595,0.1067565513354591,Enrolled
0.019130604623975138,0.005970501404727085,0.9748988939712979,Dropout
0.4047651416764803,0.5250087345913407,0.07022612373217911,Graduate
0.006537326158264188,0.0009837915498180718,0.9924788822919178,Dropout
0.06984612690198803,0.026869254928060107,0.9032846181699519,Dropout
0.009064831772248937,0.005749419439585531,0.9851857487881656,Dropout
0.008533880498747662,0.0004096050512403752,0.9910565144500119,Dropout
0.0038884063137450357,0.9845813231293521,0.011530270556902946,Graduate
0.16400653774955296,0.7821597591723148,0.05383370307813224,Graduate
0.06575702258143334,0.918958622164715,0.0152843552538517,Graduate
0.07514127074502704,0.9064433885430614,0.01841534071191157,Graduate
0.02054881093275577,0.9615873213754371,0.01786386769180714,Graduate
0.6674340103112159,0.21903995450287855,0.1135260351859055,Enrolled
0.6770313041275735,0.28267184097181863,0.04029685490060789,Enrolled
0.01068925693312548,0.0023839812997439084,0.9869267617671306,Dropout
0.7719425011319719,0.03348970106646156,0.19456779780156658,Enrolled
0.243311542757617,0.7080263528011929,0.048662104441190054,Graduate
0.06871058359159285,0.8835014037357438,0.04778801267266312,Graduate
0.7770182221143652,0.11798957313122341,0.10499220475441141,Enrolled
0.15811585870031683,0.0014967502571014034,0.8403873910425819,Enrolled
0.25966322693961946,0.004880485811859545,0.735456287248521,Enrolled
0.003356841000689995,2.7713251570003084e-05,0.99661544574774,Dropout
0.04032183840733843,0.9441583042172439,0.015519857375417752,Graduate
0.11714443822055783,0.834765334779178,0.048090227000264135,Graduate
0.006173884280354283,0.9901313399655373,0.0036947757541083482,Graduate
0.2682450082558927,0.6607771247728811,0.07097786697122627,Graduate
0.3123862161483232,0.620029655254845,0.06758412859683188,Graduate
0.676974769756472,0.022548561417408772,0.30047666882611923,Enrolled
0.0022595292177174956,0.989487973863859,0.008252496918423715,Graduate
0.10488376389563249,0.8785695726657525,0.016546663438614863,Graduate
0.21750464222066543,0.6785614108670843,0.10393394691225015,Enrolled
0.44368911836720903,0.012776248285323566,0.5435346333474674,Dropout
0.24006093112475535,0.6913663305421109,0.0685727383331337,Enrolled
0.04649477656987348,0.0005525792154508416,0.9529526442146756,Dropout
0.024981899961252396,0.004050433320741831,0.9709676667180058,Dropout
0.4516925373804838,0.4994640137421687,0.04884344887734747,Enrolled
0.00023766798122520244,0.0003849888489037198,0.999377343169871,Dropout
0.6264287449545813,0.30084233568202157,0.0727289193633971,Dropout
0.33528424573483756,0.3707366652157199,0.29397908904944253,Enrolled
0.04232961204191609,0.9480681936292279,0.009602194328855881,Graduate
0.4539157091541063,0.4824493514738808,0.0636349393720129,Graduate
0.014085957146683953,0.9722927818340474,0.013621261019268525,Graduate
0.010298785846357997,0.0018063962527809392,0.9878948179008612,Dropout
0.5805315303438032,0.32009723748022895,0.09937123217596786,Graduate
0.021150887877812545,0.001026351024063134,0.9778227610981244,Dropout
0.01962475183926294,0.7259304034076391,0.254444844753098,Graduate
0.24816591856793455,0.6044505318761229,0.14738354955594263,Graduate
0.1889433677537255,0.6294920556543762,0.18156457659189826,Graduate
0.581195258659879,0.018243228188678663,0.40056151315144245,Enrolled
0.021317415070759942,0.9647039169265224,0.013978668002717534,Graduate
0.870401537713291,0.07588283393693888,0.053715628349770075,Enrolled
0.06068736547923102,0.8854576265359989,0.05385500798477008,Graduate
0.13238464628449706,0.8378807492326223,0.029734604482880598,Graduate
0.03894304773092269,0.938365098817816,0.022691853451261214,Graduate
0.07735999911074917,0.8721194407751929,0.05052056011405789,Graduate
0.10094259684027392,0.830801639057019,0.06825576410270708,Enrolled
0.4953062531396114,0.2912052252472356,0.21348852161315307,Dropout
0.07510555678936422,0.9095616830452924,0.01533276016534321,Graduate
