pred_Dropout,pred_Enrolled,pred_Graduate,true
0.8213649,0.09208759,0.08654761,Dropout
0.11222893,0.21807654,0.66969454,Enrolled
0.11440117,0.2848678,0.6007311,Graduate
0.39462495,0.49527895,0.110096075,Dropout
0.093708664,0.09330194,0.8129894,Graduate
0.097617626,0.14738585,0.7549965,Graduate
0.1477988,0.4678871,0.38431412,Enrolled
0.8234981,0.08903939,0.08746258,Dropout
0.12813565,0.43942636,0.432438,Graduate
0.8281883,0.087993264,0.083818465,Dropout
0.79460573,0.11297437,0.09241992,Dropout
0.8246787,0.08641893,0.08890243,Dropout
0.82548106,0.09112732,0.083391614,Dropout
0.0906334,0.08735864,0.82200795,Graduate
0.1304489,0.21536896,0.6541822,Graduate
0.10941646,0.13187404,0.75870955,Graduate
0.095826074,0.11476336,0.78941053,Graduate
0.09611259,0.0978391,0.80604833,Graduate
0.1644907,0.6434578,0.19205162,Enrolled
0.14497831,0.33813477,0.51688695,Enrolled
0.8250753,0.089868896,0.08505583,Dropout
0.23674846,0.65309906,0.11015248,Enrolled
0.12201853,0.25886765,0.6191139,Graduate
0.105568364,0.14616387,0.74826777,Graduate
0.14667344,0.6836919,0.16963467,Enrolled
0.6865591,0.22713736,0.08630358,Enrolled
0.61853945,0.2906871,0.090773486,Enrolled
0.8305107,0.08676017,0.082729176,Dropout
0.096256845,0.10579519,0.797948,Graduate
0.110574335,0.1844502,0.7049754,Graduate
0.088153005,0.089887165,0.82195985,Graduate
0.13894485,0.29088247,0.5701727,Graduate
0.121275954,0.29560518,0.58311886,Graduate
0.2861695,0.6136503,0.10018024,Enrolled
0.08857381,0.08709985,0.8243264,Graduate
0.092995636,0.13155009,0.7754542,Graduate
0.1605151,0.28445798,0.55502695,Enrolled
0.49862337,0.40405774,0.09731893,Dropout
0.12296568,0.28748515,0.5895492,Enrolled
0.8030431,0.11307247,0.08388446,Dropout
0.8084223,0.106151365,0.08542628,Dropout
0.1344794,0.36595085,0.49956974,Enrolled
0.83299565,0.084058225,0.08294609,Dropout
0.18699722,0.5336413,0.27936155,Dropout
0.32221937,0.3062425,0.37153813,Enrolled
0.09130326,0.113200806,0.79549587,Graduate
0.13382335,0.4488266,0.41735008,Graduate
0.09186807,0.093037486,0.8150945,Graduate
0.8213506,0.09360428,0.08504517,Dropout
0.15450042,0.4932016,0.352298,Graduate
