pred_Dropout,pred_Enrolled,pred_Graduate,true
0.9919594,0.0075129587,0.00052760344,Dropout
0.79032606,0.05578721,0.15388674,Dropout
0.37342024,0.5972795,0.02930028,Dropout
0.076809645,0.4798137,0.44337666,Graduate
0.020953378,0.011728197,0.9673185,Graduate
0.09985518,0.07232026,0.8278246,Graduate
0.68467516,0.036249395,0.27907544,Graduate
0.049309026,0.05968972,0.8910013,Graduate
0.9918594,0.005991297,0.002149286,Dropout
0.9886883,0.007100178,0.0042114607,Dropout
0.99520653,0.004037442,0.0007559512,Dropout
0.99137527,0.005151284,0.003473423,Dropout
0.13747016,0.49653128,0.36599863,Enrolled
0.87455297,0.046047997,0.07939901,Dropout
0.87559307,0.11820721,0.006199731,Dropout
0.010102169,0.015139126,0.97475874,Graduate
0.7603457,0.23459643,0.0050579123,Dropout
0.017264167,0.033202566,0.9495333,Graduate
0.087903164,0.14898518,0.76311165,Graduate
0.015921207,0.018485654,0.96559316,Graduate
0.96165943,0.03498621,0.0033543976,Dropout
0.76616484,0.06738018,0.16645496,Dropout
0.020689398,0.16227944,0.8170312,Graduate
0.02138701,0.12119016,0.8574228,Graduate
0.07973798,0.3812475,0.5390145,Enrolled
0.010072864,0.008698536,0.98122865,Graduate
0.005213882,0.019507434,0.9752787,Graduate
0.17389525,0.732974,0.09313072,Enrolled
0.9953453,0.0041026603,0.0005520577,Dropout
0.99307865,0.0051361807,0.0017851258,Dropout
0.9964179,0.0032101495,0.0003720131,Dropout
0.018203717,0.04379318,0.9380031,Dropout
0.08249811,0.24216236,0.6753395,Graduate
0.19508071,0.76097244,0.043946814,Enrolled
0.014920347,0.05348757,0.93159205,Graduate
0.01926712,0.029363584,0.9513692,Graduate
0.88728154,0.1107297,0.0019887167,Enrolled
0.019620858,0.07351346,0.90686566,Graduate
0.031844236,0.13569854,0.8324572,Graduate
0.017399918,0.056486692,0.92611337,Graduate
0.010143034,0.026972346,0.96288455,Graduate
0.005231543,0.007770683,0.98699784,Graduate
0.19577397,0.74535966,0.05886633,Enrolled
0.9325238,0.05739822,0.010078054,Dropout
0.022589006,0.053096637,0.9243143,Graduate
0.006585803,0.009228009,0.98418623,Graduate
0.97846174,0.019096477,0.002441798,Dropout
0.9808734,0.01444437,0.0046822457,Dropout
0.05302472,0.48950922,0.45746607,Enrolled
0.0040009497,0.015244943,0.98075414,Graduate
0.013071295,0.071174264,0.91575444,Graduate
0.0055278605,0.018522408,0.9759497,Graduate
0.91215146,0.0821745,0.0056740297,Dropout
0.015983962,0.024828695,0.95918727,Graduate
0.7369828,0.12208718,0.14093003,Dropout
0.192283,0.7164173,0.09129966,Enrolled
0.11290265,0.76597023,0.12112716,Enrolled
0.0364655,0.015440405,0.9480941,Graduate
0.98866487,0.010810365,0.0005247545,Dropout
0.013932748,0.052143265,0.93392396,Graduate
0.00994843,0.065026775,0.9250248,Graduate
0.011202405,0.0154177705,0.97337985,Graduate
0.9808492,0.012990417,0.0061603226,Dropout
0.13800173,0.5876365,0.27436185,Dropout
0.11485249,0.8731915,0.0119560445,Enrolled
0.9528188,0.04432593,0.002855334,Dropout
0.01543426,0.027278027,0.9572877,Graduate
0.8002096,0.04969691,0.15009354,Dropout
0.008187675,0.047287818,0.94452447,Graduate
0.093896136,0.82372147,0.08238242,Enrolled
0.98335165,0.01592261,0.00072576874,Dropout
0.94565326,0.04869758,0.0056492416,Enrolled
0.12485585,0.59945,0.27569413,Graduate
0.9985025,0.001130243,0.00036728612,Dropout
0.10449457,0.13881403,0.7566914,Graduate
0.99219644,0.007428313,0.0003753117,Dropout
0.033173587,0.08603314,0.8807933,Graduate
0.022042524,0.07553186,0.9024256,Graduate
0.9899714,0.004004174,0.006024386,Dropout
0.020014994,0.29546228,0.68452275,Graduate
0.07719261,0.038020127,0.88478726,Graduate
0.009335061,0.04490478,0.9457602,Graduate
0.0764205,0.049640942,0.8739385,Graduate
0.2167098,0.57624936,0.20704085,Enrolled
0.16042922,0.15453504,0.68503577,Enrolled
0.9742545,0.013227998,0.012517474,Dropout
0.4745479,0.22387388,0.3015782,Graduate
0.0048350776,0.011235921,0.98392904,Graduate
0.7461319,0.23915131,0.014716784,Enrolled
0.010084866,0.019437568,0.9704775,Graduate
0.8286214,0.16143686,0.009941782,Dropout
0.023162164,0.03579758,0.9410403,Graduate
0.16598493,0.14017391,0.69384116,Enrolled
0.28077644,0.70666164,0.012561927,Enrolled
0.011281754,0.023771333,0.9649469,Graduate
0.021870038,0.06585037,0.9122796,Graduate
0.024443632,0.10650245,0.8690539,Graduate
