pred_Dropout,pred_Enrolled,pred_Graduate,true
0.9824555,0.013384796,0.004159657,Dropout
0.03125093,0.11767973,0.85106933,Enrolled
0.055731364,0.3030975,0.64117116,Graduate
0.4792061,0.47734067,0.043453258,Dropout
0.012004902,0.028264917,0.9597302,Graduate
0.024273021,0.09889462,0.87683237,Graduate
0.0824876,0.5998775,0.31763494,Enrolled
0.9849221,0.011634163,0.003443791,Dropout
0.08008337,0.5009128,0.41900384,Graduate
0.99176484,0.0067120693,0.0015231152,Dropout
0.87860054,0.091873504,0.02952598,Dropout
0.9869279,0.00799466,0.005077392,Dropout
0.9864052,0.011446527,0.002148283,Dropout
0.011100578,0.0075333617,0.98136604,Graduate
0.070029505,0.163176,0.76679456,Graduate
0.021336742,0.09741942,0.8812439,Graduate
0.0255401,0.08946413,0.8849958,Graduate
0.018048218,0.018393984,0.9635578,Graduate
0.10877137,0.7067941,0.18443452,Enrolled
0.039705902,0.16363189,0.7966622,Enrolled
0.9816683,0.015988605,0.0023431175,Dropout
0.19304837,0.7597412,0.047210395,Enrolled
0.07554588,0.3214498,0.60300434,Graduate
0.043767408,0.09899281,0.8572398,Graduate
0.08430158,0.7539045,0.16179392,Enrolled
0.7480752,0.24602367,0.005901125,Enrolled
0.71361685,0.2770401,0.009343063,Enrolled
0.99287766,0.006420335,0.00070193474,Dropout
0.017989324,0.037825078,0.9441857,Graduate
0.0422141,0.11909135,0.8386946,Graduate
0.0048883143,0.008261186,0.9868505,Graduate
0.069672145,0.2706791,0.6596488,Graduate
0.05117588,0.27391595,0.67490816,Graduate
0.26346844,0.671164,0.06536758,Enrolled
0.008382074,0.008398853,0.9832191,Graduate
0.019081354,0.07528176,0.90563685,Graduate
0.088397846,0.22293217,0.68867,Enrolled
0.46886247,0.501824,0.029313486,Dropout
0.061687484,0.23371683,0.70459574,Enrolled
0.96046555,0.03674354,0.0027909612,Dropout
0.9536417,0.042542543,0.0038157434,Dropout
0.078847714,0.5316725,0.3894798,Enrolled
0.9989151,0.0006514881,0.00043350641,Dropout
0.12539053,0.5694572,0.3051523,Dropout
0.24095365,0.39575747,0.36328888,Enrolled
0.014481195,0.053047433,0.9324714,Graduate
0.06400065,0.437293,0.49870643,Graduate
0.010477378,0.029291734,0.9602309,Graduate
0.9710481,0.026394935,0.0025569035,Dropout
0.094119884,0.6772143,0.22866578,Graduate
0.9734455,0.023713717,0.0028408037,Dropout
0.15508802,0.025985079,0.8189269,Graduate
0.11570933,0.15110567,0.733185,Graduate
0.20248742,0.10189824,0.69561434,Graduate
0.39581764,0.57517016,0.029012173,Enrolled
0.019097757,0.06185958,0.9190427,Graduate
0.07172407,0.8655631,0.06271284,Enrolled
0.077753894,0.09671723,0.8255289,Graduate
0.027760023,0.050406326,0.9218337,Graduate
0.018922498,0.036096387,0.94498116,Graduate
0.03377604,0.09117542,0.8750485,Graduate
0.05167935,0.09754882,0.85077184,Enrolled
0.17335929,0.43831736,0.38832334,Dropout
0.018821966,0.16463126,0.8165468,Graduate
0.9955966,0.0019234773,0.0024799842,Dropout
0.34917045,0.628359,0.022470534,Enrolled
0.8921423,0.08553514,0.022322526,Dropout
0.277448,0.68566996,0.036882002,Dropout
0.22495416,0.6390458,0.13600005,Enrolled
0.5950936,0.39729095,0.0076154214,Dropout
0.03150468,0.07349087,0.89500445,Graduate
0.9951166,0.0042752028,0.0006081494,Dropout
0.30317032,0.67320377,0.023625873,Enrolled
0.050176077,0.0538031,0.8960208,Dropout
0.9451487,0.049010504,0.005840714,Dropout
0.43599662,0.5035119,0.060491446,Enrolled
0.0067097894,0.015611897,0.9776783,Graduate
0.11507623,0.7345452,0.15037861,Dropout
0.006100304,0.012154967,0.9817447,Graduate
0.246271,0.56137323,0.19235575,Enrolled
0.9877701,0.008672058,0.0035578292,Dropout
0.031954467,0.09705516,0.87099034,Graduate
0.42284885,0.5642906,0.01286053,Dropout
0.90374345,0.09142957,0.004826952,Dropout
0.022131156,0.06394629,0.91392255,Graduate
0.06580669,0.1391926,0.7950007,Graduate
0.019214587,0.01854721,0.9622382,Graduate
0.014628805,0.103341125,0.88203007,Graduate
0.023526615,0.0035029291,0.9729705,Graduate
0.015663734,0.014718612,0.9696176,Graduate
0.019868096,0.0072677196,0.9728642,Graduate
0.083071426,0.057831887,0.85909665,Graduate
0.018807776,0.19806977,0.7831225,Graduate
0.046434738,0.22464181,0.72892344,Graduate
0.81692356,0.17758073,0.005495704,Dropout
0.011848924,0.054033805,0.9341172,Graduate
0.033887267,0.083419725,0.88269305,Graduate
0.993669,0.005916855,0.000414175,Dropout
0.108627565,0.29513654,0.5962359,Enrolled
0.013400066,0.028149985,0.95844996,Graduate
0.8828175,0.098797046,0.018385429,Dropout
0.9683681,0.023360996,0.008270897,Dropout
0.023757923,0.244139,0.73210305,Graduate
0.11466726,0.5724276,0.3129052,Enrolled
0.014753183,0.018723788,0.96652305,Graduate
0.1419344,0.689569,0.1684966,Enrolled
0.99806505,0.0010243427,0.0009106571,Dropout
0.9872012,0.012160019,0.0006387623,Dropout
0.031988744,0.093189836,0.87482136,Graduate
0.44153264,0.50835645,0.05011092,Enrolled
0.004360087,0.012899244,0.9827407,Graduate
0.8338757,0.15744683,0.008677483,Dropout
0.015687747,0.039789107,0.9445232,Graduate
0.10077673,0.4567263,0.44249693,Enrolled
0.9940899,0.004453759,0.0014562843,Dropout
0.8652349,0.05313889,0.081626266,Dropout
0.9922873,0.0070992573,0.00061348226,Dropout
0.005065251,0.01168607,0.9832487,Graduate
0.99828786,0.001382758,0.00032937637,Dropout
0.96736455,0.026685385,0.0059500798,Dropout
0.06713718,0.11563758,0.8172253,Graduate
0.024506465,0.044214584,0.93127894,Graduate
0.03475514,0.12107096,0.84417385,Graduate
0.9949738,0.0024283882,0.0025978126,Dropout
0.0071594026,0.04085316,0.95198745,Graduate
0.9966054,0.002366811,0.0010278209,Dropout
0.14582069,0.48023486,0.3739445,Graduate
0.019507434,0.0651822,0.9153104,Graduate
0.59224,0.40173095,0.0060290573,Dropout
0.30773988,0.6413437,0.05091641,Enrolled
0.014601533,0.038989935,0.94640857,Graduate
0.015983433,0.07102616,0.9129904,Graduate
0.06887198,0.6884558,0.2426722,Enrolled
0.98875695,0.008823916,0.0024190817,Dropout
0.020103652,0.028550614,0.95134574,Graduate
0.03833129,0.5496831,0.41198564,Graduate
0.02091877,0.031051757,0.9480295,Graduate
0.9869363,0.009460042,0.0036037264,Dropout
0.54497546,0.44768107,0.007343426,Dropout
0.8429732,0.14708647,0.00994036,Enrolled
0.14849985,0.23569293,0.61580724,Graduate
0.9545428,0.04273688,0.0027203117,Dropout
0.010815701,0.015244149,0.9739402,Graduate
0.112624586,0.7364575,0.1509179,Enrolled
0.015082999,0.046124056,0.93879294,Graduate
0.9644653,0.0321298,0.0034048979,Dropout
0.9960686,0.0028304798,0.0011009087,Dropout
0.92722464,0.06931623,0.0034590752,Dropout
0.9942379,0.0051571033,0.00060502597,Dropout
0.39036617,0.6008656,0.00876828,Enrolled
0.010109394,0.054326843,0.93556374,Graduate
0.008677541,0.046081647,0.94524086,Graduate
0.98840475,0.009817268,0.0017780183,Dropout
0.009208948,0.004124357,0.98666674,Graduate
0.014521161,0.054994695,0.9304842,Graduate
0.66186434,0.33249882,0.0056367624,Dropout
0.98574173,0.012091954,0.0021662752,Dropout
0.058396578,0.31215012,0.6294533,Graduate
0.88672227,0.09373845,0.019539291,Dropout
0.993573,0.0060374527,0.000389515,Dropout
0.08722105,0.6346367,0.27814227,Enrolled
0.12817912,0.081430644,0.79039025,Graduate
0.227028,0.6072683,0.16570377,Enrolled
0.7808129,0.2129563,0.0062308493,Dropout
0.042419575,0.05217244,0.905408,Graduate
0.033862494,0.06453553,0.9016019,Graduate
0.14317535,0.6921758,0.16464883,Dropout
0.980591,0.015124331,0.004284689,Dropout
0.88440144,0.108965926,0.006632571,Dropout
0.976151,0.018770456,0.0050786026,Dropout
0.19202258,0.6697597,0.13821773,Dropout
0.11955096,0.26202378,0.61842525,Enrolled
0.70950055,0.059002418,0.23149706,Dropout
0.019999601,0.075905606,0.90409476,Graduate
0.37174365,0.59789234,0.030364018,Enrolled
0.74845535,0.19421853,0.057326164,Dropout
0.27407938,0.71246845,0.013452161,Enrolled
0.052301254,0.032674607,0.9150241,Graduate
0.14971776,0.5531076,0.29717463,Enrolled
0.9877665,0.011292777,0.0009406718,Dropout
0.015905887,0.02293469,0.9611594,Graduate
0.015958354,0.15063708,0.8334046,Graduate
0.9614405,0.031336226,0.007223237,Dropout
0.02015704,0.124961875,0.8548811,Graduate
0.031879194,0.03930774,0.9288131,Graduate
0.72279763,0.2715869,0.005615478,Dropout
0.98978627,0.0095918095,0.00062185485,Dropout
0.036407024,0.070879176,0.89271384,Dropout
0.66050446,0.33046758,0.009027974,Enrolled
0.07878062,0.18685469,0.7343647,Enrolled
0.9867322,0.010626925,0.002640943,Dropout
0.021374656,0.26769772,0.7109276,Enrolled
0.98050416,0.015972294,0.0035235572,Dropout
0.9835814,0.012600628,0.0038179748,Dropout
0.0056167142,0.011233905,0.98314935,Graduate
0.016945628,0.029259214,0.95379514,Graduate
