pred_Enrolled,pred_Graduate,pred_Dropout,true
0.047420317021358106,0.932841017143663,0.01973866583497893,Graduate
0.02608938699284497,0.9682387970978773,0.005671815909277846,Graduate
0.25071447492286436,0.7204262766069472,0.028859248470188385,Graduate
0.5990064469115914,0.07517307264036675,0.3258204804480417,Enrolled
0.005364617675852587,0.9883265157847232,0.006308866539424185,Graduate
0.027550538610868244,0.9634249564057202,0.009024504983411345,Graduate
0.508667042512876,0.08134842938836155,0.4099845280987625,Enrolled
0.022127295297302587,0.0030437372413184742,0.9748289674613788,Dropout
0.6709003328993406,0.03774190001221568,0.2913577670884438,Enrolled
0.059807181200078316,0.0051279713010981874,0.9350648474988236,Dropout
0.04864549972337937,0.9027310059092992,0.04862349436732137,Graduate
0.004971382908460615,0.9905217014818919,0.004506915609647475,Graduate
0.6525977171926952,0.09595801871772185,0.2514442640895829,Graduate
0.49393791240112606,0.46617151128081585,0.03989057631805808,Enrolled
0.014589487685081753,0.004455192975188572,0.9809553193397298,Dropout
0.13270477375431958,0.8452802450985804,0.022014981147099988,Graduate
0.00734410619374353,0.004314860909212823,0.9883410328970436,Dropout
0.5115579247744284,0.030299720372070713,0.45814235485350097,Enrolled
0.06720395502854058,0.0051038999818989765,0.9276921449895604,Dropout
0.015524555143458733,0.013861298641858493,0.9706141462146828,Dropout
0.03440883431716241,0.9429804847467509,0.022610680936086838,Graduate
0.009360609955123653,0.976650938306717,0.01398845173815943,Graduate
0.6989974245667936,0.17205685082796437,0.12894572460524212,Graduate
0.2882290550948677,0.004123932892707061,0.7076470120124253,Dropout
0.12204999253009854,0.8589753387285659,0.018974668741335514,Graduate
0.010849096504579547,0.0028832159908848774,0.9862676875045355,Dropout
0.4602703184490479,0.509868332349202,0.029861349201750074,Graduate
0.008634500923300087,0.0019711492681126833,0.9893943498085872,Dropout
0.009125532532410482,0.0007571429127749717,0.9901173245548145,Dropout
0.03559822637070785,0.004313062959583207,0.9600887106697088,Dropout
0.02865275860558063,0.007458055611902543,0.9638891857825168,Dropout
0.006294906707167167,0.0006773198816779055,0.993027773411155,Dropout
0.049918222574796944,0.9380207812307199,0.012060996194483168,Graduate
0.5079393906348194,0.362234352784357,0.12982625658082367,Enrolled
0.7005696296661283,0.18264176282686717,0.11678860750700445,Enrolled
0.005855258591770938,0.0036987595479609503,0.9904459818602681,Dropout
0.005725635846521902,0.9869779204755473,0.007296443677930888,Graduate
0.009402282315861002,0.9848704347569865,0.005727282927152605,Graduate
0.02141653989907695,0.9714352327038056,0.007148227397117395,Graduate
0.20327129081912876,0.05180896488418548,0.7449197442966857,Dropout
0.009555686697927772,0.9821830336149945,0.008261279687077893,Graduate
0.15803340553336553,0.1406904491063916,0.7012761453602429,Dropout
0.015782303057602212,0.0017330153469376215,0.9824846815954601,Dropout
0.2707625652747807,0.6274580021495749,0.10177943257564435,Graduate
0.010812058477605505,0.002646279388487938,0.9865416621339066,Dropout
0.6114795323992196,0.31678914281740594,0.07173132478337434,Enrolled
0.14339262142882314,0.016713437701376198,0.8398939408698007,Dropout
0.8381570163951783,0.11347005111190715,0.04837293249291446,Enrolled
0.19718146473744164,0.7339280422468469,0.06889049301571142,Graduate
0.19370627446909927,0.018502769387906157,0.7877909561429947,Dropout
0.06594207029246882,0.002798921464183841,0.9312590082433473,Dropout
0.06268200404083789,0.9092280563780545,0.02808993958110765,Graduate
0.008773263749208086,0.006828609943099451,0.9843981263076925,Dropout
0.2427108121922019,0.7323015267898552,0.024987661017942916,Dropout
0.8174567249100626,0.022057729223486127,0.16048554586645133,Enrolled
0.41976102276884963,0.5214145909364221,0.05882438629472833,Enrolled
0.026739806590009563,0.9689749123395737,0.004285281070416792,Graduate
0.2582027900342999,0.10325965804091454,0.6385375519247857,Enrolled
0.017201103615462596,0.9647676751832893,0.018031221201248098,Graduate
0.2371493112284649,0.7471855644560665,0.01566512431546847,Graduate
0.007485834659906636,0.981773107322152,0.010741058017941386,Graduate
0.038534991660452225,0.9398417736833538,0.021623234656194073,Graduate
0.5145670880034814,0.44067611998643536,0.044756792010083216,Graduate
0.015326141365451799,0.9703174183640191,0.014356440270529208,Graduate
0.4704980890614725,0.3827365747030394,0.14676533623548813,Graduate
0.0015571447421913306,0.0010233726310659606,0.9974194826267427,Dropout
0.053430816647667946,0.9054974095811549,0.041071773771177135,Graduate
0.020087164706853147,0.9734618326113736,0.006451002681773131,Graduate
