pred_Enrolled,pred_Graduate,pred_Dropout,true
0.3688843362674153,0.592520122391474,0.038595541341110685,Graduate
0.021477856678424223,0.042973754254067166,0.9355483890675086,Dropout
0.018804188023876314,0.007346138943068379,0.9738496730330554,Dropout
0.06307024226636881,0.006143223162952641,0.9307865345706785,Dropout
0.017299980898317125,0.0010285416929997418,0.9816714774086832,Dropout
0.04827823367486993,0.003222487351036979,0.9484992789740931,Dropout
0.28714532976992285,0.6543846005258079,0.05847006970426923,Graduate
0.5676815887628233,0.007329684106352569,0.4249887271308242,Enrolled
0.12003631810306514,0.8350420744651427,0.044921607431792174,Dropout
0.02271860781556665,0.004897581291705573,0.9723838108927279,Dropout
0.018027264469908304,0.008949432984658024,0.9730233025454337,Dropout
0.0419719273147941,0.18081632775598638,0.7772117449292195,Dropout
0.17092787821215485,0.7977872925809496,0.03128482920689554,Graduate
0.02208869895023676,0.00046146962571827965,0.9774498314240451,Dropout
0.10904399742740037,0.0027329139750922817,0.8882230885975073,Enrolled
0.024376379346155292,0.9403212661311652,0.0353023545226797,Graduate
0.0032880277307609906,0.002213014933006757,0.9944989573362322,Dropout
0.03566924052114178,0.018697068182112975,0.9456336912967451,Dropout
0.0569414076854312,0.9204156606184284,0.022642931696140428,Graduate
0.46454368241830185,0.24475585158911062,0.2907004659925875,Enrolled
0.13977118921437112,0.8423708095167964,0.01785800126883246,Graduate
0.6840663768473717,0.2754945627214036,0.040439060431224694,Enrolled
0.6662572833405174,0.05040428614267098,0.2833384305168116,Dropout
0.4412353221343024,0.40522184722011845,0.15354283064557928,Graduate
0.0043875377170449585,0.9863574887817659,0.009254973501189008,Graduate
0.009902636086024407,0.0007945064753114246,0.9893028574386641,Dropout
0.005666510033515122,0.0015673578105756722,0.9927661321559093,Dropout
0.2501250545623864,0.7044247094869974,0.04545023595061612,Enrolled
0.7133482226647716,0.1865211433043031,0.10013063403092527,Enrolled
0.04698209324498399,0.00710729652315884,0.9459106102318573,Dropout
0.10680331450594933,0.8737826563310885,0.019414029162962067,Graduate
0.5714051772192288,0.3903860679285373,0.038208754852233934,Graduate
0.6351747975056586,0.2390314243220683,0.125793778172273,Enrolled
0.41854715004792614,0.40798641322529006,0.17346643672678386,Graduate
0.09776499134473252,0.8781213457578103,0.024113662897457304,Graduate
0.017052572072369855,0.003204068192564315,0.9797433597350659,Dropout
0.027869414014992808,0.9590518089129934,0.013078777072013789,Graduate
0.1363746231314442,0.8029235621244404,0.06070181474411548,Graduate
0.004075015559988912,0.0011487708769910099,0.9947762135630202,Dropout
0.4843042781417898,0.39128748721832773,0.1244082346398824,Enrolled
0.003086649305988721,0.002250796351509526,0.9946625543425018,Dropout
0.05885356503041271,0.9204857642496185,0.020660670719968702,Enrolled
0.02398800926264485,0.9413363840593035,0.03467560667805164,Graduate
0.3146427145252855,0.6330599760153175,0.05229730945939682,Graduate
0.030655374252192752,0.9585958250086096,0.010748800739197829,Graduate
0.021082736047447335,0.9703769439309827,0.008540320021569936,Graduate
0.4114766228177436,0.40763888007934407,0.18088449710291227,Enrolled
0.07754671771686539,0.8722848337077288,0.05016844857540596,Enrolled
0.011697090263690138,0.007198596633961751,0.9811043131023482,Dropout
0.8641571416871223,0.021983057810205375,0.11385980050267228,Enrolled
0.8686586496163643,0.024109125074457637,0.10723222530917814,Enrolled
0.07205427034353332,0.9056816013265787,0.022264128329887847,Graduate
0.33508552758966653,0.5688948353535118,0.09601963705682165,Graduate
0.06693002271380029,0.9069539573495843,0.02611601993661559,Graduate
0.10579318170184535,0.8851608028929862,0.009046015405168485,Graduate
0.6936854174800313,0.15877743210557885,0.1475371504143897,Enrolled
0.02043110909964536,0.9531544375212487,0.026414453379105855,Graduate
0.6236316010836243,0.3025810356245797,0.073787363291796,Graduate
0.07795921789043615,0.9048365603593091,0.017204221750254673,Enrolled
0.12209609023400898,0.8313148303619616,0.04658907940402924,Graduate
0.5524235378262842,0.3754896734615974,0.07208678871211853,Graduate
0.05429547667127178,0.0053987369671748804,0.9403057863615533,Dropout
0.3466509412745407,0.014775017317652099,0.6385740414078072,Dropout
0.9028630979001899,0.004062384532613041,0.09307451756719709,Enrolled
0.021568630624370765,0.9542130488187525,0.02421832055687677,Graduate
0.03679750786668706,0.9442313969706736,0.018971095162639336,Graduate
0.0033191464873840886,0.0006779244509545505,0.9960029290616614,Dropout
0.3218903541129552,0.04800387422925635,0.6301057716577885,Enrolled
0.00925710226489013,0.003092310125999983,0.98765058760911,Dropout
0.27777771702903276,0.013234806272043414,0.7089874766989238,Dropout
0.01030838308689581,0.9848748161832304,0.0048168007298738545,Graduate
0.09426057538703438,0.8305598471269143,0.07517957748605128,Graduate
0.0033577723780653613,0.9866830155864337,0.00995921203550104,Graduate
0.2650950398847518,0.6255749897041919,0.1093299704110564,Enrolled
0.3310684791313976,0.6010489121589073,0.06788260870969516,Graduate
0.2633128349185807,0.6522754069933312,0.0844117580880882,Graduate
0.12051153899222988,0.6043751276915034,0.2751133333162668,Enrolled
0.26676851165534765,0.6717844354843275,0.0614470528603248,Graduate
0.01853041138473394,0.9659458696464959,0.015523718968770328,Dropout
0.008234433377550856,0.9836143980818928,0.0081511685405563,Graduate
0.04151794193300669,0.004451136983149972,0.9540309210838434,Dropout
0.007269218070106698,0.9855727902411398,0.007157991688753556,Graduate
0.13177212803068292,0.013706693297349862,0.8545211786719673,Dropout
0.4548272360614319,0.3712634214771495,0.1739093424614186,Graduate
0.07182728022665254,0.002202384520843333,0.9259703352525042,Dropout
0.008877865678750069,0.9858288386939715,0.00529329562727834,Graduate
0.0020183680704501106,0.0016693428377568713,0.996312289091793,Dropout
0.04739431793950355,0.010349028390079715,0.9422566536704168,Dropout
0.2638862817709148,0.7093686837645699,0.026745034464515323,Enrolled
0.01941170622938775,0.9685470338754337,0.012041259895178529,Graduate
0.007452175761947056,0.9773616104005666,0.015186213837486449,Graduate
0.004630282707187159,0.00046213503176172543,0.9949075822610511,Dropout
0.5565134163678845,0.28129962760623667,0.1621869560258788,Enrolled
0.16269960088977184,0.029528079391308436,0.8077723197189196,Dropout
0.004185573688571378,0.0005306634258304377,0.9952837628855982,Dropout
0.0926236683362656,0.8793128891566082,0.028063442507126325,Graduate
0.4106781141347596,0.5443433791417129,0.04497850672352753,Enrolled
0.770361859024282,0.106554804319803,0.12308333665591503,Enrolled
0.010764155114051353,0.9828479208300294,0.006387924055919418,Graduate
0.17924388215142512,0.01074632394120373,0.8100097939073712,Dropout
0.015695735678128337,0.9648258122281049,0.019478452093766824,Graduate
0.011901420175514103,0.9797424608452625,0.008356118979223419,Graduate
0.37072206950190606,0.5726845350475236,0.05659339545057037,Enrolled
0.06377716814520729,0.06952865376147156,0.8666941780933212,Dropout
0.34083969489143556,0.45618390776087386,0.20297639734769052,Graduate
