pred_Enrolled,pred_Graduate,pred_Dropout,true
0.007903698284337587,0.000423451194697087,0.9916728505209653,Dropout
0.058663097469621374,0.12553368023431236,0.8158032222960662,Dropout
0.547694393396002,0.07115390255932477,0.3811517040446733,Dropout
0.44637524712933124,0.48302905670948515,0.07059569616118362,Graduate
0.014851000234528386,0.9520376207144416,0.033111379051030065,Graduate
0.04881883381927272,0.8757440159872646,0.07543715019346267,Graduate
0.1067821082570692,0.1959425407201772,0.6972753510227536,Graduate
0.05462843978502655,0.8495330144306005,0.09583854578437297,Graduate
0.00744845588907036,0.0024122943591150304,0.9901392497518146,Dropout
0.005152264836744976,0.002321875459831514,0.9925258597034236,Dropout
0.007601916272876159,0.0005010176446085788,0.9918970660825152,Dropout
0.004845283353552531,0.005154884002664799,0.9899998326437828,Dropout
0.7007031028929904,0.09217386751978475,0.20712302958722478,Enrolled
0.07223870050915893,0.08201869356316249,0.8457426059276786,Dropout
0.07389505705385689,0.003816090979551856,0.9222888519665912,Dropout
0.026076750001373314,0.9683761471714016,0.0055471028272250505,Graduate
0.1503790479315138,0.0022684411618476407,0.8473525109066387,Dropout
0.030323883664384543,0.9538902868466985,0.015785829488916815,Graduate
0.15899216394770752,0.7247336572382143,0.11627417881407835,Graduate
0.018769302071567073,0.9589469396126706,0.022283758315762386,Graduate
0.024590228460617546,0.002900468497982052,0.9725093030414005,Dropout
0.051256976634186935,0.13672966143542467,0.8120133619303884,Dropout
0.15060181149068624,0.8328810082624324,0.016517180246881306,Graduate
0.13022129243578223,0.8507886506560457,0.018990056908172043,Graduate
0.36141851401935066,0.5663297589892957,0.07225172699135365,Enrolled
0.005572414190876716,0.9908543824700345,0.0035732033390886374,Graduate
0.014831315139913676,0.9824428188199401,0.002725866040146154,Graduate
0.7838249571919156,0.04662237006327592,0.16955267274480837,Enrolled
0.003051739699907954,0.0004559321167290635,0.996492328183363,Dropout
0.004089701216594761,0.0012443970934214502,0.9946659016899839,Dropout
0.0031801873223526117,0.00040236192549677834,0.9964174507521505,Dropout
0.05622511516128258,0.9305299374786971,0.013244947360020186,Dropout
0.6125291085871257,0.33719250468568446,0.05027838672718989,Graduate
0.8134138387970409,0.030330613893274985,0.15625554730968427,Enrolled
0.06800206024392295,0.9039036596398821,0.028094280116194987,Graduate
0.023239620991367012,0.9590722770496862,0.01768810195894675,Graduate
0.08722111225290577,0.005008700589752604,0.9077701871573416,Enrolled
0.07940275108382325,0.8977637134293972,0.02283353548677956,Graduate
0.04158787177025867,0.9485757211755497,0.009836407054191731,Graduate
0.02655692402163999,0.9594714170293549,0.013971658949005287,Graduate
0.04203791627569,0.9479598807550599,0.010002202969250062,Graduate
0.006138109656343773,0.9866292520444202,0.007232638299235942,Graduate
