pred_Dropout,pred_Enrolled,pred_Graduate,true
0.020151407699736817,0.037714738056341304,0.9421338542439218,Graduate
0.006555915285314782,0.03980168039268677,0.9536424043219985,Graduate
0.0375213140718894,0.17488818139375004,0.7875905045343606,Graduate
0.28094854444028117,0.649363662653695,0.06968779290602377,Enrolled
0.010220312979368923,0.008956873728455697,0.9808228132921754,Graduate
0.011866145542353886,0.027695142895642674,0.9604387115620033,Graduate
0.416874862393711,0.49664594611257856,0.0864791914937104,Enrolled
0.9778944761110905,0.020809534614016273,0.0012959892748932672,Dropout
0.366014277968537,0.5987614723540141,0.035224249677448846,Enrolled
0.9227206179753124,0.07206719564364993,0.005212186381037728,Dropout
0.051268413387900676,0.03481439266196593,0.9139171939501334,Graduate
0.007490226139618886,0.004726372460093928,0.9877834014002873,Graduate
0.24581151224988307,0.68237515706956,0.07181333068055702,Graduate
0.04844910595970474,0.5581318313396098,0.39341906270068555,Enrolled
0.977753834462339,0.017708857188134478,0.00453730834952652,Dropout
0.020575036145296217,0.13792476875551443,0.8415001950991893,Graduate
0.9899980592877027,0.006906857540310451,0.0030950831719868035,Dropout
0.41632147955525456,0.5436888475717027,0.039989672873042774,Enrolled
0.9056646665321155,0.09231977421536247,0.0020155592525219093,Dropout
0.9808942550638361,0.009510801531060922,0.00959494340510297,Dropout
0.01718056695992906,0.030785111834961427,0.9520343212051094,Graduate
0.012462233211796533,0.009184318016570693,0.9783534487716329,Graduate
0.16091653154311408,0.6268482257871256,0.21223524266976038,Graduate
0.6751997710385489,0.3219207928303512,0.002879436131099859,Dropout
0.01962597792544583,0.07495898715862585,0.9054150349159282,Graduate
0.9814578294106109,0.015317673402883153,0.003224497186505751,Dropout
0.038954188034174275,0.44100504231190196,0.5200407696539238,Graduate
0.9937698932181391,0.005628943335252808,0.0006011634466080209,Dropout
0.9938491626974404,0.0059269731616002205,0.0002238641409593981,Dropout
0.9533771066318866,0.04396226420617495,0.00266062916193845,Dropout
0.9492937746821246,0.04569530090701376,0.0050109244108614785,Dropout
0.9937344469932228,0.005748530292792358,0.00051702271398479,Dropout
0.01981780491501746,0.05263970863449262,0.92754248645049,Graduate
0.13232289428066873,0.49587598017725826,0.3718011255420731,Enrolled
0.13777351361054574,0.6635769901725275,0.19864949621692668,Enrolled
0.9888395926129968,0.008488343516125225,0.0026720638708779432,Dropout
0.007696153903739785,0.004681410777956454,0.9876224353183037,Graduate
0.006550487643013476,0.006788842985992643,0.9866606693709938,Graduate
0.006858417367173699,0.020963417995572477,0.9721781646372537,Graduate
0.8115655386315165,0.15827647162172492,0.030157989746758644,Dropout
0.009567644254908579,0.011150125124133152,0.9792822306209583,Graduate
0.7329888643871216,0.14377765380298335,0.12323348180989493,Dropout
0.9895520303385639,0.010250357778765939,0.0001976118826700476,Dropout
0.08282827935023288,0.27194531800955496,0.6452264026402121,Graduate
0.9829159357463837,0.013047703317542955,0.004036360936073252,Dropout
0.0691867815936964,0.6298520864213283,0.3009611319849753,Enrolled
0.8529931312304156,0.13270948140846345,0.014297387361120911,Dropout
0.05199931031022445,0.8453549664989409,0.1026457231908347,Enrolled
0.048691938891364916,0.14715503006114983,0.8041530310474853,Graduate
0.8429920707932714,0.14670250247590377,0.01030542673082473,Dropout
0.9333219866844313,0.064081161228114,0.002596852087454652,Dropout
0.0276297656213625,0.04402120348660243,0.9283490308920351,Graduate
0.9845552861645408,0.011500879864678308,0.0039438339707809095,Dropout
0.019522643723430846,0.2926856789363965,0.6877916773401727,Dropout
0.14891857816197626,0.8310237512690904,0.020057670568933303,Enrolled
0.040390168081407996,0.33286883464721323,0.6267409972713787,Enrolled
0.004577472414722532,0.03314493351328955,0.962277594071988,Graduate
0.5396038066123161,0.29189907582505115,0.16849711756263278,Enrolled
