pred_Dropout,pred_Enrolled,pred_Graduate,true
0.03692970932236858,0.463917579956772,0.49915271072085954,2
0.9142254428707042,0.020085963610202668,0.06568859351909326,0
0.9721141214177563,0.02235350289296995,0.005532375689273705,0
0.905531662535926,0.09373708543078185,0.0007312520332920452,0
0.9827148585337749,0.01714865888320229,0.00013648258302270506,0
0.9284667744429427,0.07118424106221011,0.00034898449484720465,0
0.06533805415180971,0.25100635485460526,0.683655590993585,2
0.2891422743420666,0.7081016376783229,0.0027560879796105406,1
0.060182451004449064,0.1058850452937689,0.8339325037017821,0
0.9799140872795189,0.018987117728620148,0.001098794991861052,0
0.9680555521913783,0.02252378699850806,0.009420660810113503,0
0.7686484089796182,0.050210129831226094,0.18114146118915578,0
0.04720631754739345,0.19249666225328504,0.7602970201993214,2
0.9608231957770342,0.038507829146721066,0.0006689750762446825,0
0.9048557579833874,0.09049049986527272,0.004653742151339997,1
0.03246167875605747,0.0358929977431687,0.9316453235007738,2
0.9947141291053102,0.0038341760739800976,0.0014516948207097236,0
0.9445874552700245,0.05256385495668973,0.002848689773285838,0
0.014713089162267443,0.06551627682807255,0.91977063400966,2
0.18942005372263004,0.5874187895146792,0.2231611567626908,1
0.014750284224961623,0.14140750233340757,0.8438422134416308,2
0.03944681387661498,0.796169591928558,0.16438359419482712,1
0.34317606819723095,0.590215411080233,0.06660852072253588,0
0.14369169316159433,0.3324540546994149,0.5238542521389907,2
0.005027687251379173,0.0032031456595599077,0.9917691670890609,2
0.9811940896187039,0.01860642760235524,0.0001994827789408867,0
0.9902646146805962,0.0072486695432306325,0.002486715776173271,0
0.04994190994662315,0.3041409352767619,0.6459171547766149,1
0.10754042391508635,0.6634121122965717,0.22904746378834195,1
0.9426487301874974,0.05581607629867284,0.0015351935138297767,0
0.03993968337386406,0.1387140058524958,0.8213463107736402,2
0.03068246940767576,0.559053131687937,0.4102643989043872,2
0.060522275451791334,0.7725337028823396,0.16694402166586908,1
0.035494338570474376,0.3058188156077707,0.658686845821755,2
0.013874742052694821,0.07742149247812956,0.9087037654691756,2
0.9794213069843897,0.016803685939944232,0.0037750070756661447,0
0.013994051190454066,0.028778089331988506,0.9572278594775574,2
0.08768850320327186,0.16775464785808372,0.7445568489386444,2
0.9980466877614353,0.0018909281446715068,6.238409389299852e-05,0
0.11791405670881384,0.5046076191784242,0.3774783241127619,1
0.9941609240017565,0.003824219766782964,0.0020148562314606655,0
0.025190214681659086,0.11311644672253751,0.8616933385958034,1
0.03815047658426164,0.027320073763009056,0.9345294496527293,2
0.05597129727047144,0.3461777993956129,0.5978509033339157,2
0.00893534755753888,0.026058345077093228,0.9650063073653679,2
0.014783213510570806,0.03163104508675401,0.9535857414026752,2
0.15064707714828082,0.3360134461155254,0.5133394767361938,1
0.06681756422421933,0.13317199234751645,0.8000104434282642,1
0.9759832880258974,0.01529586135428433,0.008720850619818485,0
0.14981230756973124,0.7989816208459994,0.051206071584269305,1
0.13166864618005808,0.8076855368672949,0.06064581695264685,1
0.013777725990041664,0.08246170562689582,0.9037605683830626,2
0.02408734726525656,0.34923758508857566,0.6266750676461678,2
0.041467599018981054,0.10636691667189417,0.8521654843091248,2
0.010518319141516434,0.14781838869493613,0.8416632921635474,2
0.16505037451546914,0.5886042064367211,0.2463454190478097,1
0.018539173080596126,0.0367883556423716,0.9446724712770322,2
0.0336925599083418,0.3899880330890985,0.5763194070025597,2
0.0249240546500787,0.09327972475475345,0.8817962205951678,1
0.058292800090561134,0.13364114607505326,0.8080660538343856,2
0.07399979977461962,0.5139531341134267,0.4120470661119537,2
0.9379199039782963,0.059843526141092895,0.0022365698806106637,0
0.8986182684511934,0.09915334076465748,0.0022283907841492002,0
0.15060941679456955,0.846612076379914,0.002778506825516607,1
0.026488870065867295,0.03309553571923963,0.9404155942148931,2
0.021754564906998473,0.030713129534245487,0.9475323055587559,2
0.996122158278598,0.003656820893998286,0.0002210208274037507,0
0.8688476067696103,0.09381524698882054,0.037337146241569086,1
0.9876038789011521,0.008770885296482614,0.0036252358023653145,0
0.7462741043874185,0.2481773184281266,0.005548577184454884,0
0.008841868561071426,0.02310724470562548,0.9680508867333031,2
0.059599744461123545,0.1427197280625359,0.7976805274763406,2
0.016582073021850708,0.0037236010220884873,0.9796943259560609,2
0.07502953570000716,0.30010002732960356,0.6248704369703894,1
0.04916681030187147,0.2087057583478729,0.7421274313502555,2
0.0997071882382163,0.11578797923631494,0.7845048325254688,2
0.11259517663434758,0.2818165682310047,0.6055882551346478,1
0.08224189346586601,0.30017657797968245,0.6175815285544516,2
0.021043579229970882,0.020250351583605053,0.9587060691864241,0
0.008633892654585284,0.008680153508501601,0.982685953836913,2
0.9831596018983293,0.016593665224612534,0.00024673287705811434,0
0.00988009821215496,0.008955221604655225,0.9811646801831898,2
0.7045903533935503,0.28638337167447286,0.009026274931976917,0
0.1703929757209768,0.5428282443173638,0.2867787799616593,2
0.8746887336128736,0.12469922063760294,0.0006120457495234797,0
0.005961244158705428,0.0086058356528002,0.9854329201884944,2
0.9967925197910712,0.0017423158713139857,0.0014651643376147327,0
0.956046744113678,0.038050412976456886,0.005902842909865123,0
0.018757806965728138,0.0972065928811643,0.8840356001531076,1
0.019810765666748237,0.021008250737776634,0.9591809835954751,2
0.017478210176058426,0.0034512906402999343,0.9790704991836418,2
0.9899435077567187,0.009667003902785527,0.00038948834049581845,0
0.19451097791172106,0.3447763320727357,0.4607126900155433,1
0.7818736573264864,0.07581274094065497,0.14231360173285854,0
0.9893399975732559,0.010557049880786908,0.00010295254595715659,0
0.04222025553930499,0.10060127006627627,0.8571784743944187,2
0.029745338528713472,0.3516818806589095,0.618572780812377,1
0.2252373848939076,0.693036841489909,0.08172577361618343,1
0.01106184215982373,0.011627048168681256,0.977311109671495,2
0.8502442889381195,0.14466779801792365,0.0050879130439567865,0
0.05135741214412023,0.04987266061139019,0.8987699272444896,2
0.007243336670426796,0.015096044415086551,0.9776606189144865,2
0.06730552990786894,0.23309826626175062,0.6995962038303805,1
0.9393918101708322,0.044871456134630276,0.01573673369453765,0
0.07781903675945237,0.18035048517439492,0.7418304780661528,2
0.04269664874643044,0.2752756691405057,0.6820276821130639,2
0.6132891098393531,0.3790359364560768,0.007674953704570071,0
0.007927555590698394,0.006716380145311002,0.9853560642639905,2
0.014659726049706875,0.04456796315654814,0.940772310793745,2
0.07140645928168805,0.3100886607350268,0.6185048799832852,1
0.7335375586044673,0.2635403225861013,0.002922118809431239,0
0.029332682321753924,0.02150867212733979,0.9491586455509062,2
0.06766671667026289,0.20639241711674647,0.7259408662129906,1
0.12753977842162198,0.8337909132807778,0.038669308297600166,1
0.06587050887009549,0.13672985120479567,0.7973996399251089,2
0.015691224129505313,0.025398260894134987,0.9589105149763597,2
0.44403722589066025,0.23546640400688107,0.3204963701024586,0
0.01773331614483448,0.011346252517434588,0.9709204313377309,2
0.024418069122700496,0.023010255831123275,0.9525716750461762,2
0.015029082681762689,0.04810485371111415,0.9368660636071232,2
0.7888064926514033,0.18407794459458093,0.027115562754015658,0
0.04613435738933824,0.02118223131751613,0.9326834112931456,2
0.34692793356185625,0.6086667921705009,0.04440527426764295,1
0.964755271370295,0.022944939487307747,0.012299789142397124,0
0.013368338619741595,0.01857569982123315,0.9680559615590253,2
0.033438649822925874,0.03319067424405003,0.933370675933024,2
0.9698774417460123,0.02102707724055063,0.009095481013437077,0
0.05967242797582629,0.4181372324440255,0.5221903395801482,1
0.01247848414582444,0.04653753332954205,0.9409839825246336,2
0.01695423808895239,0.027763492991689606,0.9552822689193581,2
0.027801588146597164,0.12132431218507501,0.8508740996683278,1
0.004740800536651206,0.017485916496502742,0.9777732829668462,2
0.14972330370973122,0.7389545345801019,0.111322161710167,1
0.05401316143450147,0.7113812317452405,0.2346056068202581,2
0.5450316040433116,0.3214500358118018,0.13351836014488655,0
0.007005856305047478,0.013941103696062026,0.9790530399988906,2
0.014350692873658822,0.24623746453932965,0.7394118425870115,2
0.018544463681340943,0.02453806350535665,0.9569174728133024,2
0.026167827078289737,0.006011704832928429,0.9678204680887819,2
0.9812814084773471,0.006730882516988039,0.011987709005664704,0
0.15362373700425602,0.7775260705349561,0.06885019246078788,1
0.009429908585714205,0.005487132638797544,0.9850829587754881,2
0.04412438093964566,0.2334606492669746,0.7224149697933798,2
0.015738964611812414,0.0066275408196211465,0.9776334945685665,2
0.9893376925751146,0.009893487959840904,0.0007688194650445501,0
0.045267856849490105,0.2853233807560421,0.6694087623944678,1
