pred_Enrolled,pred_Graduate,pred_Dropout,true
0.46020782,0.49457493,0.04521729,Graduate
0.03118849,0.049255323,0.9195562,Dropout
0.0183122,0.0057624066,0.97592545,Dropout
0.09267721,0.0030588242,0.904264,Dropout
0.01942737,0.00018100576,0.9803916,Dropout
0.066139884,0.001188189,0.9326719,Dropout
0.238175,0.70230377,0.05952123,Graduate
0.53888476,0.0042918753,0.45682338,Enrolled
0.12234576,0.8115752,0.066079125,Dropout
0.018056763,0.002116476,0.9798267,Dropout
0.021089546,0.010682197,0.9682283,Dropout
0.03548049,0.15401143,0.8105081,Dropout
0.16127013,0.79666686,0.042063024,Graduate
0.017670576,0.00019190807,0.98213744,Dropout
0.08806033,0.0020533262,0.90988636,Enrolled
0.027058814,0.9454304,0.027510798,Graduate
0.0023638613,0.000762828,0.9968733,Dropout
0.046123624,0.022343462,0.931533,Dropout
0.055165704,0.9227559,0.022078345,Graduate
0.50862193,0.19372584,0.29765224,Enrolled
0.20412903,0.77636844,0.01950258,Graduate
0.6175803,0.3416313,0.04078843,Enrolled
0.5680213,0.052679785,0.37929896,Dropout
0.35330117,0.52285284,0.12384598,Graduate
0.0017952468,0.99319446,0.0050102766,Graduate
0.010968269,0.00025316756,0.98877853,Dropout
0.0063286833,0.0011912027,0.99248016,Dropout
0.30253357,0.6355269,0.061939508,Enrolled
0.62747675,0.2634814,0.10904185,Enrolled
0.059836984,0.0032662773,0.93689674,Dropout
0.12546693,0.84864926,0.025883798,Graduate
0.56705564,0.3939549,0.03898945,Graduate
0.64856625,0.22291341,0.12852031,Enrolled
0.4512502,0.47087172,0.0778781,Graduate
0.090892166,0.89006865,0.019039115,Graduate
0.011832055,0.0016996036,0.9864683,Dropout
0.03089191,0.9565133,0.012594797,Graduate
0.16372561,0.77011377,0.06616064,Graduate
0.003033279,0.00025921452,0.99670744,Dropout
0.45704344,0.43576765,0.10718889,Enrolled
0.0040159062,0.0033118261,0.9926723,Dropout
0.078159735,0.88864464,0.033195615,Enrolled
0.026701758,0.9420349,0.031263288,Graduate
0.35798794,0.5798276,0.062184416,Graduate
0.027892483,0.9638277,0.0082798265,Graduate
0.026040515,0.9612116,0.0127478475,Graduate
0.3290337,0.41704792,0.25391838,Enrolled
0.101414934,0.82626945,0.07231558,Enrolled
0.011534507,0.0064499266,0.9820156,Dropout
0.8150103,0.020361679,0.16462798,Enrolled
0.8423812,0.047107045,0.1105118,Enrolled
0.080415346,0.89983547,0.019749148,Graduate
0.4015436,0.54030055,0.058155846,Graduate
0.07866851,0.8965942,0.024737291,Graduate
0.14733754,0.8426292,0.0100332815,Graduate
0.6583932,0.19218172,0.14942509,Enrolled
0.03296388,0.9362225,0.030813657,Graduate
0.29632115,0.65354806,0.050130855,Graduate
0.09945969,0.87467045,0.025869884,Enrolled
0.14479694,0.7862981,0.06890495,Graduate
0.5226343,0.37241152,0.10495413,Graduate
0.071189344,0.004273066,0.9245376,Dropout
0.14777192,0.0073143123,0.8449138,Dropout
0.8820192,0.0035452342,0.1144355,Enrolled
0.027159275,0.94937414,0.023466576,Graduate
0.034422442,0.9424673,0.023110313,Graduate
0.0024589016,0.00020514846,0.997336,Dropout
0.26924902,0.058385387,0.67236555,Enrolled
0.010684798,0.002621232,0.986694,Dropout
0.3326226,0.011063651,0.6563138,Dropout
0.012333299,0.9815654,0.0061013135,Graduate
0.15485248,0.7435642,0.1015833,Graduate
0.0026243622,0.9857436,0.0116320625,Graduate
0.36370167,0.52042186,0.115876496,Enrolled
0.2693384,0.67061746,0.06004409,Graduate
0.17088363,0.7441215,0.08499485,Graduate
0.10582491,0.7328974,0.16127768,Enrolled
0.31669834,0.6033982,0.07990343,Graduate
0.017929206,0.96372914,0.018341655,Dropout
0.009566954,0.9818396,0.008593373,Graduate
0.056229357,0.0012966497,0.94247407,Dropout
0.009512322,0.9821346,0.008353124,Graduate
0.19047692,0.008739103,0.80078393,Dropout
0.46749544,0.356624,0.1758806,Graduate
0.102220155,0.0010081711,0.8967716,Dropout
0.009466267,0.984906,0.0056277104,Graduate
0.0014255947,0.00096698286,0.99760735,Dropout
0.03039278,0.006473675,0.9631335,Dropout
0.096610874,0.88245386,0.020935278,Enrolled
0.021855684,0.96174234,0.016401967,Graduate
0.007303727,0.979081,0.013615364,Graduate
0.0041184663,0.00012995175,0.9957516,Dropout
0.52850837,0.27784204,0.19364958,Enrolled
0.120851494,0.071154214,0.8079943,Dropout
0.0058733923,0.00014845553,0.99397814,Dropout
0.10105205,0.86280805,0.036139924,Graduate
0.36006007,0.5802806,0.05965938,Enrolled
0.73723763,0.08891473,0.17384769,Enrolled
0.011113602,0.9801245,0.008761965,Graduate
0.17163844,0.005923174,0.82243836,Dropout
0.03328869,0.92929846,0.037412904,Graduate
0.013285894,0.979123,0.0075911446,Graduate
0.33068612,0.6142627,0.055051204,Enrolled
0.042943068,0.05639305,0.9006639,Dropout
0.3528931,0.38474676,0.26236016,Graduate
0.1792129,0.7839056,0.03688146,Graduate
0.31122813,0.009942159,0.67882967,Dropout
0.011686444,0.97781813,0.01049543,Graduate
0.024454106,0.9636301,0.011915776,Graduate
0.29955572,0.63858956,0.061854716,Enrolled
0.38442034,0.010825315,0.6047543,Dropout
0.032326076,0.9334232,0.03425076,Graduate
0.18596958,0.7744906,0.039539833,Enrolled
0.8049666,0.06367028,0.1313631,Enrolled
0.09415158,0.81803983,0.087808646,Graduate
0.029690845,0.9594964,0.010812843,Graduate
0.26304418,0.36321896,0.37373686,Dropout
0.012988249,0.9703043,0.016707424,Graduate
0.021890307,0.96067923,0.017430458,Graduate
0.041942403,0.93859845,0.019459175,Graduate
0.1869417,0.046936266,0.76612204,Dropout
0.022418525,0.93520474,0.042376716,Graduate
0.42819676,0.04866543,0.5231378,Enrolled
0.018431108,0.0203886,0.9611803,Dropout
0.014218242,0.9705866,0.0151952235,Graduate
0.046921257,0.8990568,0.05402195,Graduate
0.024627434,0.008081075,0.9672915,Dropout
0.30361077,0.6416896,0.0546996,Enrolled
0.032727648,0.9582435,0.0090289125,Graduate
0.03542198,0.94279766,0.021780366,Graduate
0.12256631,0.85299563,0.024438035,Enrolled
0.018326588,0.9764915,0.005181949,Graduate
0.7655527,0.08828168,0.14616561,Enrolled
0.732467,0.19937564,0.068157405,Graduate
0.29881054,0.110417254,0.5907722,Dropout
0.011975253,0.9794039,0.008620867,Graduate
0.343169,0.62896883,0.027862154,Graduate
0.01558873,0.97322774,0.011183486,Graduate
0.02983133,0.90564436,0.06452428,Graduate
0.005545872,0.012080879,0.98237324,Dropout
0.81572,0.057681378,0.1265986,Enrolled
0.006502606,0.9802167,0.013280772,Graduate
0.19149576,0.7605884,0.0479158,Graduate
0.009672042,0.9719552,0.018372739,Graduate
0.010580811,0.0011354908,0.98828363,Dropout
0.23919232,0.7343308,0.02647688,Enrolled
0.106698185,0.87439305,0.018908706,Graduate
0.054259636,0.0009136433,0.9448267,Dropout
0.051120725,0.92807466,0.020804605,Graduate
0.037217703,0.9364283,0.026353993,Graduate
0.14418274,0.83376616,0.022051126,Enrolled
0.009815174,0.981306,0.00887878,Graduate
0.039441295,0.835751,0.12480774,Graduate
0.1108156,0.85333455,0.035849843,Graduate
0.00017996722,4.587184e-05,0.99977416,Dropout
0.071547896,0.8661231,0.062329095,Graduate
0.29697055,0.65194225,0.051087223,Graduate
0.07188674,0.0017317494,0.9263815,Dropout
0.076633506,0.9154087,0.007957809,Graduate
0.62978065,0.2318794,0.13833995,Enrolled
0.0077677816,0.0006823451,0.99154985,Dropout
0.018957289,0.96924096,0.011801721,Graduate
0.15095875,0.8065131,0.042528145,Graduate
0.042957105,0.0047423304,0.95230055,Enrolled
0.08228669,0.8774194,0.04029383,Graduate
0.50151193,0.05143888,0.4470492,Enrolled
0.19076115,0.7179014,0.09133748,Graduate
0.17203501,0.7210907,0.10687428,Graduate
0.009697184,0.9851344,0.005168387,Graduate
0.025474938,0.9463032,0.028221881,Enrolled
0.0008373635,0.0001992341,0.99896336,Dropout
0.05098883,0.9352157,0.013795523,Graduate
0.0030575716,0.9910157,0.0059266835,Graduate
0.13952686,0.6613217,0.1991514,Graduate
0.20479089,0.7425745,0.0526346,Graduate
0.08078671,0.8715535,0.0476598,Graduate
0.47526467,0.014254351,0.510481,Dropout
0.048169732,0.93488646,0.016943771,Graduate
0.00808811,0.9847558,0.007156077,Graduate
0.16819005,0.78241414,0.049395762,Graduate
0.023332551,0.0025285352,0.97413886,Dropout
0.7449128,0.11851242,0.1365748,Enrolled
0.43198827,0.48964414,0.07836757,Graduate
0.004336409,0.9926414,0.0030222444,Graduate
0.1020388,0.007175821,0.8907854,Enrolled
0.10233028,0.8605716,0.03709812,Graduate
0.42506927,0.5105585,0.06437228,Enrolled
0.789659,0.08737403,0.12296696,Enrolled
0.16467342,0.81581,0.019516539,Graduate
0.77973694,0.031141957,0.1891211,Enrolled
0.11817186,0.7527973,0.1290308,Graduate
0.045821883,0.9040405,0.050137587,Graduate
0.02113179,0.9680464,0.01082187,Graduate
0.027009945,0.9501052,0.0228849,Graduate
0.041254386,0.9509352,0.007810438,Graduate
0.7144541,0.090081096,0.19546479,Dropout
0.053859938,0.9272707,0.018869417,Graduate
0.0049635754,0.9833913,0.011645124,Graduate
0.01908253,0.0148606105,0.9660569,Dropout
0.0018879885,0.99213964,0.0059724245,Graduate
0.15495951,0.73257893,0.112461545,Graduate
0.0138424365,0.9819948,0.0041627744,Graduate
0.49745914,0.40290898,0.09963181,Graduate
0.09426962,0.007171591,0.8985588,Dropout
0.02249282,0.0042943596,0.97321284,Dropout
0.041691452,0.9134922,0.044816382,Graduate
0.7769361,0.10193468,0.12112923,Dropout
0.028629223,0.0215851,0.9497857,Dropout
0.0011005208,0.0007175636,0.99818194,Dropout
0.46911225,0.31800124,0.2128865,Graduate
0.05787887,0.92276204,0.019359166,Graduate
0.00296451,0.0001378073,0.9968977,Dropout
0.13654897,0.0033338533,0.8601172,Enrolled
0.05641734,0.9237305,0.01985222,Graduate
0.26187435,0.6355282,0.102597445,Graduate
0.005887553,0.98909086,0.00502165,Graduate
0.017271377,0.9716485,0.011080077,Graduate
0.010133881,0.0030997552,0.98676634,Dropout
0.023004258,0.9410692,0.035926584,Graduate
0.006682508,0.96657,0.026747474,Graduate
0.6940517,0.16340742,0.14254089,Graduate
0.016746638,0.004896486,0.9783569,Dropout
0.25397852,0.009745187,0.7362763,Dropout
0.15027633,0.813629,0.03609476,Graduate
0.06994027,0.9197643,0.010295449,Graduate
0.4766288,0.03911089,0.48426026,Dropout
0.015790364,0.0017609983,0.98244864,Dropout
0.06669112,0.8958974,0.037411492,Graduate
0.03435347,0.9489032,0.016743274,Graduate
0.070834614,0.11182994,0.8173354,Dropout
0.006701718,0.0003246762,0.99297357,Dropout
0.44220534,0.2745299,0.28326476,Graduate
0.32179546,0.5181575,0.16004708,Graduate
0.07838389,0.003459616,0.91815645,Dropout
0.06894499,0.8644177,0.066637315,Graduate
0.31762835,0.09195292,0.59041876,Enrolled
0.09096344,0.8810621,0.027974498,Graduate
0.03960946,0.905293,0.0550975,Graduate
0.00939267,0.98564965,0.0049576988,Graduate
0.44808733,0.3140677,0.23784496,Dropout
0.0059319725,0.008048478,0.9860196,Dropout
0.0068301554,0.9846823,0.008487573,Graduate
0.15919048,0.82291025,0.017899284,Graduate
0.030522568,0.9573398,0.012137549,Graduate
0.024793511,0.9494146,0.02579188,Graduate
0.5289762,0.33587742,0.13514638,Graduate
0.017516837,0.9701424,0.01234073,Graduate
0.004684592,0.00036439774,0.994951,Dropout
0.017398208,0.9718149,0.0107869245,Enrolled
0.6833896,0.11333466,0.20327573,Enrolled
0.79839647,0.028460115,0.17314343,Enrolled
0.05151716,0.9198495,0.028633337,Graduate
0.012195944,0.9684475,0.01935652,Graduate
0.8129196,0.09055836,0.096522026,Enrolled
0.39202452,0.056467734,0.5515077,Dropout
0.1528508,0.7582146,0.0889346,Dropout
0.67960423,0.2324678,0.08792797,Enrolled
0.78131264,0.19535233,0.02333501,Enrolled
0.031910643,0.8947703,0.07331903,Graduate
0.06448112,0.9144924,0.021026416,Graduate
0.6086007,0.32804903,0.06335029,Enrolled
0.48748013,0.28477502,0.22774486,Enrolled
0.017931812,0.9722454,0.009822818,Graduate
0.21619608,0.0027488128,0.7810551,Dropout
0.40236083,0.4861115,0.11152769,Enrolled
0.75092447,0.22792426,0.021151276,Graduate
0.13946748,0.8062397,0.0542928,Graduate
0.057853792,0.9234083,0.018737841,Enrolled
0.0032311059,0.00027491048,0.996494,Dropout
0.0012277534,0.00019013259,0.9985821,Dropout
0.043130845,0.002911186,0.9539579,Enrolled
0.01705796,0.004553648,0.97838837,Dropout
0.74856967,0.12405742,0.12737295,Enrolled
0.44226474,0.5297342,0.028001098,Graduate
0.2392949,0.7248685,0.035836603,Graduate
0.009486393,0.9807959,0.009717675,Graduate
0.0041467897,0.008803932,0.9870493,Dropout
0.6918698,0.11969238,0.18843782,Enrolled
0.052020222,0.92747533,0.02050444,Graduate
0.06462672,0.9213181,0.01405511,Graduate
0.0019012546,0.00057917344,0.99751955,Dropout
0.04019564,0.19037588,0.7694285,Dropout
0.09403852,0.0019985365,0.90396297,Dropout
0.2110935,0.7129185,0.075987965,Enrolled
0.007022817,0.9872443,0.005732892,Graduate
0.022652358,0.9688005,0.008547201,Graduate
0.43203235,0.1842298,0.38373783,Dropout
0.020426597,0.9626819,0.016891548,Graduate
0.017656641,0.008513439,0.9738299,Dropout
0.12660958,0.839152,0.03423845,Graduate
0.10679361,0.8399091,0.053297315,Graduate
0.6031201,0.31332496,0.08355498,Graduate
0.05551085,0.8937328,0.050756373,Graduate
0.031112099,0.9349047,0.033983175,Graduate
0.36093834,0.5623551,0.07670656,Graduate
0.010536469,0.0010640593,0.9883995,Dropout
0.0064213406,0.9718561,0.021722546,Graduate
0.02493979,0.9698112,0.00524898,Graduate
0.017766638,0.00054868654,0.9816846,Dropout
0.0070068184,0.98999876,0.0029944365,Graduate
